################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_1l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,2.83,0.00,2.62,0.00,2.11,0.00,True
98.59,99.61,89.14,92.88,77.67,82.62,103.54,True
99.46,99.84,89.74,92.68,78.89,81.71,200.51,True
99.76,99.96,90.67,93.30,78.68,81.80,283.91,True
99.85,99.95,91.63,93.79,80.24,82.63,368.75,True
99.97,100.00,92.25,93.99,80.81,82.64,470.65,True
99.94,100.00,91.52,93.37,80.30,82.70,574.12,True
99.95,99.98,92.56,94.12,79.83,81.86,676.04,True
99.98,99.99,91.71,93.28,79.85,81.61,782.80,False
99.95,99.98,91.70,93.09,79.52,81.07,885.01,False
99.99,100.00,92.60,93.72,81.98,83.01,985.28,True
99.96,100.00,91.87,93.16,81.54,83.12,1094.68,True
99.97,99.99,92.25,93.31,81.37,82.75,1200.45,False
99.99,99.99,92.71,93.92,81.79,83.02,1302.62,True
99.99,100.00,92.79,93.70,81.27,82.38,1402.79,True
100.00,100.00,92.50,93.51,80.51,81.67,1490.08,False
99.99,100.00,92.43,93.49,80.40,81.59,1571.52,False
100.00,100.00,92.90,93.76,82.00,83.15,1653.80,True
99.97,100.00,92.17,93.14,80.15,81.37,1734.68,False
99.99,99.99,92.39,93.09,80.90,81.99,1833.35,False
100.00,100.00,93.06,93.79,81.19,82.10,1941.72,True
99.99,100.00,92.37,93.22,81.52,82.39,2043.62,False
100.00,100.00,92.59,93.31,81.70,82.58,2146.95,False
100.00,100.00,92.94,93.73,81.57,82.54,2247.19,False
99.99,99.99,93.35,93.98,82.58,83.51,2352.21,True
100.00,100.00,92.71,93.32,82.44,83.29,2452.17,False
100.00,100.00,92.91,93.51,82.53,83.37,2551.11,False
99.97,99.99,92.34,92.82,81.66,82.42,2657.27,False
99.99,99.99,92.10,92.84,80.40,80.95,2761.13,False
99.99,100.00,92.66,93.35,80.55,81.28,2860.96,False
100.00,100.00,92.78,93.45,82.34,83.12,2960.30,False
100.00,100.00,92.95,93.39,82.11,82.85,3059.47,False
100.00,100.00,91.92,92.39,80.88,81.44,3162.92,False
100.00,100.00,92.96,93.36,81.32,81.85,3261.97,False
100.00,100.00,92.92,93.38,81.56,82.20,3360.24,False
100.00,100.00,92.98,93.59,81.39,82.04,3465.36,False
100.00,100.00,93.40,93.85,81.41,81.92,3569.47,True
100.00,100.00,92.99,93.39,83.01,83.41,3667.95,False
100.00,100.00,93.10,93.51,82.04,82.54,3768.85,False
100.00,100.00,92.73,93.05,82.40,82.99,3867.18,False
100.00,100.00,92.86,93.22,82.51,83.09,3969.10,False
100.00,100.00,92.99,93.47,82.36,82.76,4068.22,False
100.00,100.00,93.22,93.60,82.30,82.86,4166.58,False
100.00,100.00,92.66,93.03,80.57,81.04,4271.47,False
100.00,100.00,92.49,92.98,81.40,81.82,4374.71,False
100.00,100.00,92.98,93.43,82.39,82.81,4474.18,False
100.00,100.00,92.56,92.89,82.39,82.77,4574.26,False
100.00,100.00,91.83,92.31,82.00,82.56,4673.74,False
100.00,100.00,93.36,93.79,81.94,82.21,4775.10,False
100.00,100.00,92.90,93.24,81.21,81.59,4874.42,False
100.00,100.00,93.06,93.29,81.65,82.03,4973.56,False
100.00,100.00,92.95,93.30,82.63,83.01,5077.88,False
100.00,100.00,92.48,92.73,81.07,81.45,5180.56,False
100.00,100.00,92.54,92.89,81.24,81.67,5280.64,False
100.00,100.00,92.23,92.45,81.24,81.65,5381.91,False
100.00,100.00,93.39,93.71,83.43,83.79,5480.88,True
100.00,100.00,92.68,92.86,82.36,82.73,5583.36,False
100.00,100.00,92.84,93.02,82.44,82.74,5684.16,False
99.97,99.98,93.07,93.32,82.76,83.03,5784.13,False
100.00,100.00,93.24,93.54,82.54,82.85,5889.32,False
100.00,100.00,93.42,93.68,83.37,83.71,5993.48,True
100.00,100.00,93.26,93.53,82.07,82.42,6092.70,False
100.00,100.00,93.22,93.56,82.79,83.11,6193.59,False
100.00,100.00,93.32,93.65,81.87,82.14,6292.69,False
100.00,100.00,93.17,93.43,82.54,82.81,6394.42,False
100.00,100.00,93.10,93.29,82.70,82.97,6493.49,False
100.00,100.00,92.98,93.22,81.52,81.91,6591.68,False
100.00,100.00,93.29,93.51,81.63,81.88,6696.70,False
100.00,100.00,93.59,93.89,82.97,83.17,6798.41,True
100.00,100.00,93.06,93.34,81.36,81.65,6897.29,False
100.00,100.00,93.11,93.30,82.30,82.56,6999.10,False
100.00,100.00,93.34,93.55,83.26,83.53,7098.07,False
100.00,100.00,93.45,93.62,81.79,82.03,7200.06,False
100.00,100.00,93.27,93.50,81.70,81.93,7299.76,False
100.00,100.00,93.01,93.17,81.70,81.94,7398.83,False
100.00,100.00,93.17,93.38,81.71,81.87,7503.47,False
100.00,100.00,92.70,92.95,83.51,83.76,7606.61,False
100.00,100.00,92.68,92.93,80.77,80.96,7706.20,False
100.00,100.00,93.44,93.59,82.45,82.67,7802.72,False
100.00,100.00,93.17,93.34,82.24,82.50,7901.80,False
100.00,100.00,92.87,93.11,82.15,82.31,8003.41,False
100.00,100.00,93.62,93.78,82.92,83.15,8105.00,True
100.00,100.00,93.45,93.58,83.68,83.89,8203.76,True
100.00,100.00,92.94,93.12,81.97,82.15,8310.87,False
100.00,100.00,93.37,93.63,81.95,82.13,8412.93,False
100.00,100.00,93.26,93.46,82.13,82.35,8510.34,False
100.00,100.00,92.90,93.05,82.58,82.82,8609.25,False
100.00,100.00,93.84,94.02,82.89,83.09,8707.20,True
100.00,100.00,93.47,93.62,83.40,83.56,8810.37,False
100.00,100.00,93.24,93.36,82.09,82.24,8911.01,False
100.00,100.00,93.32,93.49,81.94,82.19,9010.97,False
100.00,100.00,93.79,93.99,83.33,83.49,9114.50,False
100.00,100.00,92.99,93.12,81.63,81.83,9218.20,False
100.00,100.00,92.70,92.82,83.35,83.59,9318.23,False
100.00,100.00,93.45,93.61,82.22,82.44,9418.14,False
100.00,100.00,93.35,93.45,81.28,81.43,9517.08,False
100.00,100.00,93.32,93.51,82.15,82.32,9617.77,False
100.00,100.00,93.10,93.24,82.58,82.76,9718.12,False
100.00,100.00,93.54,93.63,82.75,82.89,9816.55,False
100.00,100.00,93.38,93.51,82.09,82.15,9921.58,False
100.00,100.00,93.50,93.65,82.62,82.78,10025.19,False
100.00,100.00,93.37,93.49,82.39,82.53,10124.22,False
100.00,100.00,93.08,93.17,82.43,82.56,10224.43,False
100.00,100.00,93.59,93.71,83.70,83.82,10323.22,False
100.00,100.00,93.82,93.97,83.06,83.20,10423.17,False
