################ TRAINING REPORT #################
# Images path   | ./dataset/signals/train/
# Validation    | 0.30
# Images size   | (32,32)
# Architecure   | gtsd_1l
# Bacth Size    | 64
# Snap/Epoch    | 5
# Max epochs    | 1000
# Eval Criteria | 0.75
##################################################
train,trainNC,val,valNC,test,testNC,time,new_best
0.00,1.93,0.00,1.73,0.00,1.76,0.00,True
96.75,98.95,85.29,91.09,72.11,78.96,59.32,True
98.14,99.52,86.79,91.04,73.68,79.37,122.07,True
98.94,99.65,87.88,91.33,75.26,79.60,186.91,True
99.71,99.91,89.75,92.30,79.03,82.11,253.13,True
99.71,99.91,89.42,91.95,78.54,81.39,320.46,False
99.83,99.96,89.81,92.31,78.20,80.93,388.69,True
99.89,99.96,89.90,91.82,79.94,82.64,454.59,True
99.91,99.96,91.31,92.99,79.86,82.27,519.70,True
99.91,99.97,90.32,92.15,79.77,82.15,586.42,False
99.92,99.99,90.16,91.91,79.76,82.39,652.17,False
99.98,99.99,91.24,92.71,80.51,82.55,719.57,False
100.00,100.00,91.25,92.62,79.63,81.42,788.02,False
99.97,99.99,90.35,92.10,80.31,82.42,852.80,False
99.95,99.99,90.90,92.48,81.35,83.23,919.55,True
99.98,99.99,91.40,92.84,80.72,82.64,987.46,True
99.98,100.00,90.41,92.26,79.96,81.88,1055.63,False
100.00,100.00,91.43,92.92,81.24,82.81,1122.80,True
99.97,99.99,90.39,91.80,80.02,81.59,1190.19,False
99.99,100.00,90.93,92.39,80.29,82.22,1256.92,False
99.97,99.99,91.05,92.39,79.95,81.68,1324.28,False
100.00,100.00,91.17,92.54,80.81,82.46,1391.44,False
99.98,99.99,91.11,92.40,82.03,83.74,1457.70,True
99.99,99.99,91.73,93.03,81.32,82.93,1523.68,True
100.00,100.00,91.91,93.09,80.17,81.79,1590.30,True
100.00,100.00,91.51,92.55,81.58,82.96,1656.28,False
100.00,100.00,91.38,92.92,80.84,82.45,1722.70,False
100.00,100.00,91.60,92.52,80.93,82.43,1788.66,False
100.00,100.00,91.98,93.17,81.52,83.01,1854.26,True
99.99,100.00,92.00,93.23,79.58,81.18,1917.57,True
99.99,100.00,92.00,93.23,79.58,81.18,1917.57,True
