Total:    16 | Class: 0 | [2,5,5,2,2,0,0] | Acc: 0.000 | Time: 0.031
Total:    16 | Class: 1 | [4,4,4,1,3,0,0] | Acc: 0.000 | Time: 0.031
Total:    16 | Class: 2 | [5,3,5,0,0,3,0] | Acc: 0.000 | Time: 0.031
Total:    16 | Class: 3 | [3,3,4,3,3,0,0] | Acc: 0.000 | Time: 0.047
Total:    16 | Class: 4 | [2,3,6,1,3,1,0] | Acc: 0.000 | Time: 0.047
Total:    16 | Class: 5 | [8,3,3,2,0,0,0] | Acc: 0.000 | Time: 0.047
Total:    16 | Class: 6 | [3,3,4,1,3,2,0] | Acc: 0.000 | Time: 0.047
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.000 | Time: 0.034
Total:    16 | Class: 1 | [0,16,0,0,0,0,0] | Acc: 56.250 | Time: 0.048
Total:    16 | Class: 2 | [0,0,16,0,0,0,0] | Acc: 87.500 | Time: 0.047
Total:    16 | Class: 3 | [0,0,0,16,0,0,0] | Acc: 75.000 | Time: 0.031
Total:    16 | Class: 4 | [0,0,0,0,16,0,0] | Acc: 100.000 | Time: 0.040
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 87.500 | Time: 0.037
Total:    16 | Class: 6 | [0,3,0,0,0,0,13] | Acc: 25.000 | Time: 0.027
Total:    16 | Class: 0 | [0,1,0,0,0,1,14] | Acc: 0.000 | Time: 0.047
Total:    16 | Class: 1 | [2,0,1,0,2,0,11] | Acc: 0.000 | Time: 0.041
Total:    16 | Class: 2 | [0,0,0,0,1,0,15] | Acc: 0.000 | Time: 0.035
Total:    16 | Class: 3 | [1,1,0,0,0,1,13] | Acc: 0.000 | Time: 0.030
Total:    16 | Class: 4 | [0,2,0,0,1,1,12] | Acc: 0.000 | Time: 0.045
Total:    16 | Class: 5 | [0,0,0,0,0,4,12] | Acc: 0.000 | Time: 0.031
Total:    16 | Class: 6 | [1,1,1,0,4,0,9] | Acc: 0.000 | Time: 0.035
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 1 | [0,15,0,0,0,0,1] | Acc: 31.250 | Time: 0.037
Total:    16 | Class: 2 | [0,0,16,0,0,0,0] | Acc: 87.500 | Time: 0.027
Total:    16 | Class: 3 | [0,0,0,16,0,0,0] | Acc: 75.000 | Time: 0.031
Total:    16 | Class: 4 | [0,0,0,0,16,0,0] | Acc: 93.750 | Time: 0.046
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 100.000 | Time: 0.038
Total:    16 | Class: 6 | [0,7,0,0,0,0,9] | Acc: 12.500 | Time: 0.032
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 1 | [0,16,0,0,0,0,0] | Acc: 100.000 | Time: 0.047
Total:    16 | Class: 2 | [0,0,15,1,0,0,0] | Acc: 93.750 | Time: 0.045
Total:    16 | Class: 3 | [0,0,0,16,0,0,0] | Acc: 93.750 | Time: 0.031
Total:    16 | Class: 4 | [0,0,0,0,16,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 100.000 | Time: 0.043
Total:    16 | Class: 6 | [0,9,0,0,0,0,7] | Acc: 6.250 | Time: 0.038
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 1 | [0,16,0,0,0,0,0] | Acc: 75.000 | Time: 0.031
Total:    16 | Class: 2 | [0,0,16,0,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 3 | [0,0,0,16,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 4 | [0,0,0,0,16,0,0] | Acc: 100.000 | Time: 0.044
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 100.000 | Time: 0.037
Total:    16 | Class: 6 | [0,1,0,0,0,0,15] | Acc: 93.750 | Time: 0.036
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.000 | Time: 0.038
Total:    16 | Class: 1 | [0,16,0,0,0,0,0] | Acc: 93.750 | Time: 0.047
Total:    16 | Class: 2 | [0,0,16,0,0,0,0] | Acc: 100.000 | Time: 0.045
Total:    16 | Class: 3 | [0,0,0,16,0,0,0] | Acc: 100.000 | Time: 0.026
Total:    16 | Class: 4 | [0,0,0,0,16,0,0] | Acc: 100.000 | Time: 0.046
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 100.000 | Time: 0.039
Total:    16 | Class: 6 | [0,1,0,0,0,0,15] | Acc: 81.250 | Time: 0.035
Total:    16 | Class: 0 | [16,0,0,0,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 1 | [0,16,0,0,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 2 | [0,0,16,0,0,0,0] | Acc: 100.000 | Time: 0.047
Total:    16 | Class: 3 | [0,0,0,16,0,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 4 | [0,0,0,0,16,0,0] | Acc: 100.000 | Time: 0.031
Total:    16 | Class: 5 | [0,0,0,0,0,16,0] | Acc: 100.000 | Time: 0.039
Total:    16 | Class: 6 | [0,1,0,0,0,0,15] | Acc: 87.500 | Time: 0.038
