train,validation,test,min
0.00,0.00,0.00,0.00
22.22,23.55,21.43,0.00
76.51,67.95,71.43,0.00
98.12,89.58,84.82,18.75
99.65,96.91,89.29,31.25
99.96,98.07,92.86,50.00
100.00,98.46,93.75,56.25
100.00,99.23,93.75,56.25
100.00,99.23,94.64,62.50
100.00,99.23,96.43,75.00
100.00,99.61,98.21,87.50
100.00,99.61,98.21,87.50
