train,validation,test,min
0.00,0.00,0.00,0.00
27.39,28.19,25.00,0.00
74.36,71.81,66.96,0.00
94.74,88.03,83.93,18.75
99.78,96.14,90.18,37.50
99.96,99.23,94.64,68.75
100.00,99.23,95.54,68.75
100.00,100.00,95.54,68.75
100.00,100.00,94.64,68.75
100.00,100.00,94.64,68.75
100.00,99.23,96.43,75.00
100.00,100.00,94.64,62.50
100.00,99.61,97.32,87.50
100.00,100.00,97.32,87.50
100.00,100.00,98.21,87.50
100.00,100.00,98.21,87.50
