train,validation,test,min
0.00,0.00,0.00,0.00
22.00,22.78,21.43,0.00
77.56,72.97,65.18,0.00
98.77,94.59,91.96,43.75
100.00,99.23,93.75,56.25
99.96,99.61,93.75,56.25
100.00,99.61,95.54,68.75
100.00,99.61,96.43,75.00
100.00,99.61,96.43,75.00
100.00,99.61,96.43,75.00
100.00,99.61,95.54,68.75
100.00,99.61,98.21,87.50
100.00,99.61,98.21,87.50
